,nbSyll,pron,origin,warning,remarques,POS,lineId,pageId,motVedette,Sampa,ipa
7651,5,rĕpŏʹsĭtŏry,,,,n.,5.0,182,repository,r\ i: p A z @ t O: r\ i:,ɹiːpɑzətOːɹiː
7652,3,repŏſsĕʹſs,L.,,,v.,6.0,182,repossess,r\ i: p @ z E s,ɹiːpəzɛs
7653,5,rĕprĕhĕʹnsĭble,,,,a.,8.0,182,reprehensible,r\ E p r\ i h E n s @ b @ l,ɹɛpɹihɛnsəbəl
7654,3,represeʹnt,L.,,,v.,10.0,182,represent,r\ E p r\ @ z E n t,ɹɛpɹəzɛnt
7655,6,rĕprĕsĕntaʹtion,,,,n.,11.0,182,representation,r\ E p r\ @ z E n t eI S @ n,ɹɛpɹəzɛnt?ʃən
7656,5,rĕprĕsĕʹntătive,,,,a.,12.0,182,representative,r\ E p r\ @ z E n t @ 4 i v,ɹɛpɹəzɛntəɾiv
7657,2,reprĕʹſs,L.,,,v.,13.0,182,repress,r\ i: p r\ E s,ɹiːpɹɛs
7658,4,reprĕʹſſion,,,,n.,14.0,182,repression,r\ i: p r\ E S @ n,ɹiːpɹɛʃən
7659,2,reprieʹve,,,,n.,15.0,182,reprieve,r\ i: p r\ i: v,ɹiːpɹiːv
7660,3,rĕprĭmăʹnd,,,,n.,16.0,182,reprimand,r\ E p r\ @ m { n d,ɹɛpɹəmænd
7661,2,rēprĭʹnt,,,,v.,17.0,182,reprint,r\ i: p r\ I n t,ɹiːpɹɪnt
7662,3,rēprīʹſal,F.,,,n.,18.0,182,reprisal,r\ i: p r\ aI z @ l,ɹiːpɹ?zəl
7663,2,reproaʹch,,,,v.,19.0,182,reproach,r\ i: p r\ @U tS,ɹiːpɹoʊ?
7664,3,rĕʹprŏbāte,L.,,,n.,22.0,182,reprobate,r\ E p r\ O: b eI t,ɹɛpɹOːb?t
7665,2,reprooʹf,F.,,,n.,24.0,182,reproof,r\ i: p r\ u f,ɹiːpɹuf
7666,2,rĕʹptĭle,,,,n.,27.0,182,reptile,r\ E p t aI l,ɹɛpt?l
7667,4,repŭʹblĭcan,,,,n.,28.0,182,republican,r\ i p V b l i k @ n,ɹipʌblikən
7668,3,repŭʹblic,,,,n.,29.0,182,republic,r\ i: p V b l @ k,ɹiːpʌblək
7669,4,repūʹdĭāte,L.,,,v.,30.0,182,repudiate,r\ i: p j u 4 i: eI t,ɹiːpjuɾiː?t
7670,6,repūdĭāʹtion,,,,n.,31.0,182,repudiation,r\ i p j u 4 i: eI S @ n,ɹipjuɾiː?ʃən
7671,2,repŭʹlſe,,,,v.,34.0,182,repulse,r\ i: p V l s,ɹiːpʌls
7672,4,rĕʹpūtable,,,,a.,35.0,182,reputable,r\ E p j @ 4 @ b @ l,ɹɛpjəɾəbəl
7673,5,repūtāʹtion,L.,,,n.,36.0,182,reputation,r\ E p j @ t eI S @ n,ɹɛpjət?ʃən
7674,2,repūʹte,,,,v.,37.0,182,repute,r\ i: p j u t,ɹiːpjut
7675,2,requĕʹſt,,,,n.,38.0,182,request,r\ i k w E s t,ɹikwɛst
7676,3,rĕʹquĭem,,,,n.,39.0,182,requiem,r\ E k w i: @ m,ɹɛkwiːəm
7677,2,requīʹre,,,,v.,40.0,182,require,r\ i: k w aI 3:r,ɹiːkw?ɜ:r
7678,3,rĕʹquĭsĭte,,,,n.,41.0,182,requisite,r\ E k w @ z @ t,ɹɛkwəzət
7679,2,reſcĭʹnd,L.,,,v.,47.0,182,rescind,r\ i s I n d,ɹisɪnd
7680,2,rĕʹſcūe,,,,v.,49.0,182,rescue,r\ E s k j u,ɹɛskju
7681,2,rēſeaʹrch,F.,,,n.,50.0,182,research,r\ i: s 3:r tS,ɹiːsɜ:r?
7682,3,rĕſeaʹrchĭng,,,,n.,51.0,182,researching,r\ i: s 3:r tS i N,ɹiːsɜ:r?iŋ
7683,3,resĕʹmblănce,,,,n.,52.0,182,resemblance,r\ i z E m b l @ n s,ɹizɛmbləns
7684,3,resĕʹmble,,,,v.,53.0,182,resemble,r\ i z E m b @ l,ɹizɛmbəl
7685,2,resĕʹnt,F.,,,v.,54.0,182,resent,r\ i z E n t,ɹizɛnt
7686,4,resĕʹntful,,,,a.,55.0,182,resentful,r\ i z E n t f @ l,ɹizɛntfəl
7687,3,resĕʹntment,,,,n.,56.0,182,resentment,r\ i z E n t m @ n t,ɹizɛntmənt
7688,5,resĕrvāʹtion,L.,,,n.,57.0,182,reservation,r\ E z 3:r v eI S @ n,ɹɛzɜ:rv?ʃən
7689,2,resĕʹrve,,,,n.,58.0,182,reserve,r\ i z 3:r v,ɹizɜ:rv
7690,3,resĕʹrved,,,,a.,59.0,182,reserved,r\ i z 3:r v d,ɹizɜ:rvd
7691,3,rĕsĕrvоiʹr,F.,,,n.,60.0,182,reservoir,r\ E z @ v w A r\,ɹɛzəvwɑɹ
7692,4,rēsĕʹttled,,,,a.,61.0,182,resettled,r\ i: s E 4 @ l d,ɹiːsɛɾəld
7693,2,resīʹde,L.,,,v.,62.0,182,reside,r\ i z aI d,ɹiz?d
7694,3,rĕʹsĭdĕnce,,,,n.,63.0,182,residence,r\ E z i d @ n s,ɹɛzidəns
7695,3,rĕʹsĭdent,,,,n.,64.0,182,resident,r\ E z i d @ n t,ɹɛzidənt
7696,4,resĭʹdūal,,,,n.,66.0,182,residual,r\ i z I dZ u @ l,ɹizɪ?uəl
7697,3,rĕʹsĭdūe,,,,n.,67.0,182,residue,r\ E z @ d u,ɹɛzədu
7698,2,rĕsīʹ_gn_,L.,,,v.,68.0,182,resign,r\ i z aI n,ɹiz?n
7699,5,rĕsĭgnāʹtion,,,,n.,69.0,182,resignation,r\ E z @ g n eI S @ n,ɹɛzəgn?ʃən
7700,3,rĕsĭgneeʹ,,,,n.,70.0,182,resignee,r\ E z i g n i:,ɹɛzigniː
7701,4,rĕsĭʹlĭent,L.,,,a.,72.0,182,resilient,r\ i z I l j @ n t,ɹizɪljənt
7702,2,rēʹſin,L.,,,n.,73.0,182,resin,r\ E z @ n,ɹɛzən
7703,3,rĕʹsĭn_o_us,,,,a.,3.0,183,resinous,r\ E z i n @ s,ɹɛzinəs
7704,2,rĕsĭʹſt,L.,,,v.,4.0,183,resist,r\ i z I s t,ɹizɪst
7705,3,rĕsĭʹstănce,,,,n.,5.0,183,resistance,r\ i z I s t @ n s,ɹizɪstəns
7706,2,resŏʹlve,,,,n.,7.0,183,resolve,r\ i: z A l v,ɹiːzɑlv
7707,3,rĕʹsŏlūte,,,,a.,11.0,183,resolute,r\ E z @ l u t,ɹɛzəlut
7708,5,rĕsŏlūʹtion,,,,n.,12.0,183,resolution,r\ E z @ l u S @ n,ɹɛzəluʃən
7709,3,rĕʹsŏnănce,L.,,,n.,14.0,183,resonance,r\ E z @ n @ n s,ɹɛzənəns
7710,2,resŏʹrt,,,,v.,15.0,183,resort,r\ i z O: r\ t,ɹizOːɹt
7711,2,reſpĕʹct,F.,,,n.,18.0,183,respect,r\ i s p E k t,ɹispɛkt
7712,3,reſpĕʹctful,,,,a.,19.0,183,respectful,r\ i s p E k t f @ l,ɹispɛktfəl
7713,4,reſpĕʹctable,,,,a.,20.0,183,respectable,r\ i s p E k t @ b @ l,ɹispɛktəbəl
7714,3,reſpĕʹctive,,,,a.,21.0,183,respective,r\ i s p E k t i v,ɹispɛktiv
7715,5,rĕſpĭrāʹtion,L.,,,n.,22.0,183,respiration,r\ E s p 3:r eI S @ n,ɹɛspɜ:r?ʃən
7716,2,rĕʹspīte,,,,v.,24.0,183,respite,r\ E s p i t,ɹɛspit
7717,3,reſplĕʹndĕnt,L.,,,a.,26.0,183,resplendent,r\ i: s p l E n d @ n t,ɹiːsplɛndənt
7718,3,reſpŏʹndĕnt,,,,n.,27.0,183,respondent,r\ i s p A n d @ n t,ɹispɑndənt
7719,2,reſpŏʹnſe,L.,,,n.,28.0,183,response,r\ i s p A n s,ɹispɑns
7720,4,reſpŏʹnsĭble,,,,a.,29.0,183,responsible,r\ i: s p A n s @ b @ l,ɹiːspɑnsəbəl
7721,1,rĕſt,,,,n.,31.0,183,rest,r\ E s t,ɹɛst
7722,5,rĕſtĭtūʹtion,L.,,,n.,34.0,183,restitution,r\ E s t i t u S @ n,ɹɛstituʃən
7723,2,rĕʹſtĭve,F.,,,a.,35.0,183,restive,r\ E s t i v,ɹɛstiv
7724,2,rĕʹſtleſs,,,,a.,36.0,183,restless,r\ E s t l @ s,ɹɛstləs
7725,5,rĕſtŏrāʹtion,,,,n.,37.0,183,restoration,r\ E s t 3:r eI S @ n,ɹɛstɜ:r?ʃən
7726,4,rĕſtōʹrătive,,,,a.,38.0,183,restorative,r\ @ s t O: r\ @ 4 i v,ɹəstOːɹəɾiv
7727,2,reſtōʹre,,,,v.,39.0,183,restore,r\ i s t O: r\,ɹistOːɹ
7728,2,reſtraiʹn,L.,,,v.,40.0,183,restrain,r\ i: s t r\ eI n,ɹiːstɹ?n
7729,2,reſtraiʹnt,,,,n.,41.0,183,restraint,r\ i s t r\ eI n t,ɹistɹ?nt
7730,4,reſtrĭʹction,,,,n.,42.0,183,restriction,r\ i: s t r\ I k S @ n,ɹiːstɹɪkʃən
7731,3,reſtrĭʹctive,,,,a.,43.0,183,restrictive,r\ i: s t r\ I k t i v,ɹiːstɹɪktiv
7732,2,rĕsŭʹlt,,,,n.,47.0,183,result,r\ i z V l t,ɹizʌlt
7733,2,resūʹme,L.,,,v.,48.0,183,resume,r\ i z u m,ɹizum
7734,4,resŭʹmption,,,,n.,49.0,183,resumption,r\ i z V m p S @ n,ɹizʌmpʃən
7735,5,resŭʹrrĕʹction,,,,n.,50.0,183,resurrection,r\ E z 3:r E k S @ n,ɹɛzɜ:rɛkʃən
7736,4,resŭʹſcĭtāte,L.,,,v.,51.0,183,resuscitate,r\ i s V s i t eI t,ɹisʌsit?t
7737,6,resŭſcĭtāʹtion,,,,n.,52.0,183,resuscitation,r\ i s V s i t eI S @ n,ɹisʌsit?ʃən
7738,2,retaiʹl,,,,v.,53.0,183,retail,r\ i: t eI l,ɹiːt?l
7739,2,retaiʹn,,,,v.,54.0,183,retain,r\ i t eI n,ɹit?n
7740,3,retaĭʹner,,,,n.,56.0,183,retainer,r\ i t eI n 3:r,ɹit?nɜ:r
7741,3,retaiʹning,,,,n.,57.0,183,retaining,r\ i t eI n i N,ɹit?niŋ
7742,2,retāʹke,,,,v.,58.0,183,retake,r\ i: t eI k,ɹiːt?k
7743,4,retăʹlĭāte,L.,,,v.,59.0,183,retaliate,r\ i t { l i: eI t,ɹitæliː?t
7744,6,retălĭāʹtion,,,,n.,60.0,183,retaliation,r\ i: t { l i: eI S @ n,ɹiːtæliː?ʃən
7745,2,retăʹrd,,,,v.,61.0,183,retard,r\ i t A r\ d,ɹitɑɹd
7746,4,retĕʹntion,L.,,,n.,63.0,183,retention,r\ i: t E n S @ n,ɹiːtɛnʃən
7747,3,retĕʹntive,,,,a.,64.0,183,retentive,r\ i: t E n t i v,ɹiːtɛntiv
7748,3,rĕʹtĭnūe,F.,,,n.,65.0,183,retinue,r\ E t @ n u,ɹɛtənu
7749,2,retīʹre,F.,,,v.,66.0,183,retire,r\ i t aI r\,ɹit?ɹ
7750,3,retīʹred,F.,,,a.,67.0,183,retired,r\ i t aI r\ d,ɹit?ɹd
7751,3,retīʹr_e_ment,,,,n.,68.0,183,retirement,r\ i: t aI 3:r m @ n t,ɹiːt?ɜ:rmənt
7752,2,retŏʹrt,L.,,,v.,69.0,183,retort,r\ i: t O: r\ t,ɹiːtOːɹt
7753,2,retrăʹct,L.,,,v.,70.0,183,retract,r\ i: t r\ { k t,ɹiːtɹækt
7754,2,retreaʹt,F.,,,v.,72.0,183,retreat,r\ i: t r\ i: t,ɹiːtɹiːt
7755,2,retrĕʹnch,,,,v.,73.0,183,retrench,r\ i: t r\ E n tS,ɹiːtɹɛn?
7756,3,retrĕʹnchment,F.,,,n.,74.0,183,retrenchment,r\ i: t r\ E n tS m @ n t,ɹiːtɹɛn?mənt
7757,5,retrĭbūʹtion,L.,,,n.,2.0,184,retribution,r\ E t r\ @ b j u S @ n,ɹɛtɹəbjuʃən
7758,2,retrieʹve,,,,v.,4.0,184,retrieve,r\ i t r\ i: v,ɹitɹiːv
7759,3,rĕʹtroſpĕct,L.,,,v.,8.0,184,retrospect,r\ E t r\ @ s p E k t,ɹɛtɹəspɛkt
7760,2,retŭʹrn,,,,n.,10.0,184,return,r\ i t 3:r n,ɹitɜ:rn
7761,2,reveaʹl,L.,,,v.,11.0,184,reveal,r\ i v i: l,ɹiviːl
7762,2,rĕʹvĕl,,,,v.,12.0,184,revel,r\ E v @ l,ɹɛvəl
7763,5,rĕvĕlāʹtion,,,,n.,13.0,184,revelation,r\ E v @ l eI S @ n,ɹɛvəl?ʃən
7764,2,revĕʹnge,F.,,,v.,14.0,184,revenge,r\ i: v E n dZ,ɹiːvɛn?
7765,3,rĕʹvĕnūe,F.,,,n.,16.0,184,revenue,r\ E v @ n u,ɹɛvənu
7766,4,rĕvĕʹrbĕrāte,L.,,,v.,17.0,184,reverberate,r\ i v 3:r b 3:r @ t,ɹivɜ:rbɜ:rət
7767,6,rĕvĕrbĕrāʹtion,,,,n.,18.0,184,reverberation,r\ i: v 3:r b 3:r eI S @ n,ɹiːvɜ:rbɜ:r?ʃən
7768,2,revēʹre,L.,,,v.,20.0,184,revere,r\ i v I r\,ɹivɪɹ
7769,3,rĕʹvĕrĕnce,,,,n.,21.0,184,reverence,r\ E v 3:r @ n s,ɹɛvɜ:rəns
7770,3,rĕʹvĕrĕnd,,,,a.,22.0,184,reverend,r\ E v 3:r @ n d,ɹɛvɜ:rənd
7771,5,rĕvĕrĕʹntial,,,,a.,23.0,184,reverential,r\ E v 3:r E n tS @ l,ɹɛvɜ:rɛn?əl
7772,2,revĕʹrſe,,,,a.,25.0,184,reverse,r\ i v 3:r s,ɹivɜ:rs
7773,4,revĕʹrſion,,,,n.,27.0,184,reversion,r\ i v 3:r Z @ n,ɹivɜ:rʒən
7774,2,revĕʹrt,L.,,,v.,28.0,184,revert,r\ i v 3:r t,ɹivɜ:rt
7775,4,revĭʹ_c_t_u_al,F.,,,v.,30.0,184,revictual,r\ i: v I k tS u @ l,ɹiːvɪk?uəl
7776,2,revieʹw,F.,,,n.,31.0,184,review,r\ i: v j u,ɹiːvju
7777,2,revīʹle,L.,,,v.,32.0,184,revile,r\ i: v aI l,ɹiːv?l
7778,2,revīʹſe,L.,,,v.,34.0,184,revise,r\ i v aI z,ɹiv?z
7779,3,revĭʹſit,,,,v.,35.0,184,revisit,r\ i: v I z i t,ɹiːvɪzit
7780,2,revīʹve,L.,,,v.,36.0,184,revive,r\ i v aI v,ɹiv?v
7781,4,rēūʹnĭon,,,,n.,37.0,184,reunion,r\ i: u n j @ n,ɹiːunjən
7782,3,rēūnīʹte,,,,v.,38.0,184,reunite,r\ i: u n aI t,ɹiːun?t
7783,4,rĕvŏʹcable,,,,a.,39.0,184,revocable,r\ E v @ k @ b @ l,ɹɛvəkəbəl
7784,5,rĕvŏcāʹtion,,,,n.,40.0,184,revocation,r\ E v @ k eI S @ n,ɹɛvək?ʃən
7785,2,revōʹke,L.,,,v.,41.0,184,revoke,r\ i v @U k,ɹivoʊk
7786,2,revŏʹlt,,,,v.,42.0,184,revolt,r\ i v @U l t,ɹivoʊlt
7787,2,revŏʹlve,L.,,,v.,43.0,184,revolve,r\ i: v A l v,ɹiːvɑlv
7788,5,rĕvŏlūʹtion,,,,n.,44.0,184,revolution,r\ E v @ l u S @ n,ɹɛvəluʃən
7789,4,revŭʹlſion,L.,,,n.,45.0,184,revulsion,r\ i v V l S @ n,ɹivʌlʃən
7790,2,rewaʹrd,,,,n.,46.0,184,reward,r\ i w O: r\ d,ɹiwOːɹd
7791,3,r_h_ăʹpsŏdy,G.,,,n.,49.0,184,rhapsody,r\ { p s @ 4 i:,ɹæpsəɾiː
7792,4,r_h_ētŏʹrĭcal,L.,,,a.,50.0,184,rhetorical,r\ i t O: r\ i k @ l,ɹitOːɹikəl
7793,5,r_h_ĕtŏrĭʹcĭan,,,,n.,51.0,184,rhetorician,r\ E 4 3:r I S @ n,ɹɛɾɜ:rɪʃən
7794,3,rheʹtŏric,,,,n.,52.0,184,rhetoric,r\ E 4 3:r i k,ɹɛɾɜ:rik
7795,3,r_h_eūmăʹtic,,,,a.,54.0,184,rheumatic,r\ u m { 4 i k,ɹumæɾik
7796,3,r_h_euʹmătiſm,G.,,,n.,55.0,184,rheumatism,r\ u m @ t I z @ m,ɹumətɪzəm
7797,4,r_h_īnŏʹcĕros,G.,,,n.,56.0,184,rhinoceros,r\ aI n A s 3:r @ s,ɹ?nɑsɜ:rəs
7798,3,r_h_ŏmboiʹdal,,,,a.,57.0,184,rhomboidal,r\ @U m b OI 4 @ l,ɹoʊmb?ɾəl
7799,2,r_h_ūʹbărb,L.,,,n.,60.0,184,rhubarb,r\ u b A r\ b,ɹubɑɹb
7800,1,r_h_ymes,G.,,,n.,61.0,184,rhymes,r\ aI m z,ɹ?mz
7801,2,rīʹal,,,,n.,63.0,184,rial,r\ aI @ l,ɹ?əl
7802,1,rĭb,,,,n.,64.0,184,rib,r\ I b,ɹɪb
7803,2,rĭʹbbon,,,,n.,65.0,184,ribbon,r\ I b @ n,ɹɪbən
7804,1,rīce,,,,n.,66.0,184,rice,r\ aI s,ɹ?s
7805,1,rĭch,,,,a.,67.0,184,rich,r\ I tS,ɹɪ?
7806,2,rĭʹches,,,,n.,68.0,184,riches,r\ I tS @ z,ɹɪ?əz
7807,1,rĭck,,,,n.,69.0,184,rick,r\ I k,ɹɪk
7808,2,rĭʹckets,,,,n.,70.0,184,rickets,r\ I k i t s,ɹɪkits
7809,1,rĭd,,,,v.,72.0,184,rid,r\ I d,ɹɪd
7810,2,rĭʹddănce,,,,n.,73.0,184,riddance,r\ I d @ n s,ɹɪdəns
7811,2,rĭʹddle,,,,n.,2.0,185,riddle,r\ I 4 @ l,ɹɪɾəl
7812,1,rīde,,,,v.,3.0,185,ride,r\ aI d,ɹ?d
7813,2,rīʹders,,,,n.,4.0,185,riders,r\ aI 4 3:r z,ɹ?ɾɜ:rz
7814,1,rĭdge,,,,n.,5.0,185,ridge,r\ I dZ,ɹɪ?
7815,3,rĭʹdĭcūle,,,,n.,7.0,185,ridicule,r\ I 4 @ k j u l,ɹɪɾəkjul
7816,4,rĭdĭʹcŭl_o_us,,,,a.,8.0,185,ridiculous,r\ i d I k j @ l @ s,ɹidɪkjələs
7817,2,rīʹding,,,,n.,9.0,185,riding,r\ aI 4 i N,ɹ?ɾiŋ
7818,1,rīfe,,,,a.,11.0,185,rife,r\ aI f,ɹ?f
7819,2,rīʹfle,,,,v.,12.0,185,rifle,r\ aI f @ l,ɹ?fəl
7820,1,rĭft,,,,n.,13.0,185,rift,r\ I f t,ɹɪft
7821,1,rĭg,,,,v.,14.0,185,rig,r\ I g,ɹɪg
7822,2,rĭʹggĭng,,,,n.,16.0,185,rigging,r\ I g i N,ɹɪgiŋ
7823,1,rī_gh_t,,,,n.,17.0,185,right,r\ aI t,ɹ?t
7824,3,rīʹ_gh_te_o_us,,,,a.,18.0,185,righteous,r\ aI tS @ s,ɹ??əs
7825,2,rī_gh_tful,,nbSyll>1 et pas d'accent tonic,,a.,19.0,185,rightful,r\ aI t f @ l,ɹ?tfəl
7826,2,rĭʹgĭd,L.,,,a.,20.0,185,rigid,r\ I dZ @ d,ɹɪ?əd
7827,2,rĭʹgo_u_r,,,,n.,21.0,185,rigour,r\ I g 3:r,ɹɪgɜ:r
7828,3,rĭʹgŏr_o_us,,,,a.,22.0,185,rigorous,r\ I g 3:r @ s,ɹɪgɜ:rəs
7829,1,rĭll,,,,n.,23.0,185,rill,r\ I l,ɹɪl
7830,1,rĭm,,,,n.,24.0,185,rim,r\ I m,ɹɪm
7831,1,rĭnd,,,,n.,27.0,185,rind,r\ aI n d,ɹ?nd
7832,1,rĭng,,,,n.,28.0,185,ring,r\ I N,ɹɪŋ
7833,3,riʹnglead_e_r,,,,n.,32.0,185,ringleader,r\ I N l i: 4 3:r,ɹɪŋliːɾɜ:r
7834,1,rĭnſe,,,,v.,35.0,185,rinse,r\ I n s,ɹɪns
7835,2,rīʹot,,,,n.,36.0,185,riot,r\ aI @ t,ɹ?ət
7836,3,rīʹŏt_o_us,,,,a.,37.0,185,riotous,r\ aI @ 4 @ s,ɹ?əɾəs
7837,1,rĭp,,,,v.,38.0,185,rip,r\ I p,ɹɪp
7838,2,rīpe,,nbSyll>1 et pas d'accent tonic,2{syll}. Contraire à sa règle de syllabation selon laquelle ce mot devrait faire 1 syllabe et non 2.,a.,39.0,185,ripe,r\ aI p,ɹ?p
7839,2,rīʹpen,,,,v.,40.0,185,ripen,r\ aI p @ n,ɹ?pən
7840,2,rĭʹpple,,,,v.,43.0,185,ripple,r\ I p @ l,ɹɪpəl
7841,1,rīſe,,,,n.,44.0,185,rise,r\ aI z,ɹ?z
7842,1,rĭſk,,,,n.,47.0,185,risk,r\ I s k,ɹɪsk
7843,1,rīte,,,,n.,48.0,185,rite,r\ aI t,ɹ?t
7844,3,rīʹtūal,,,,n.,49.0,185,ritual,r\ I tS u @ l,ɹɪ?uəl
7845,2,rīʹval,L.,,,n.,51.0,185,rival,r\ aI v @ l,ɹ?vəl
7846,2,rĭʹven,,,,a.,53.0,185,riven,r\ I v @ n,ɹɪvən
7847,2,rĭʹver,,,,n.,54.0,185,river,r\ I v 3:r,ɹɪvɜ:r
7848,2,rĭʹvet,,,,n.,55.0,185,rivet,r\ I v @ t,ɹɪvət
7849,1,roach,,,,n.,58.0,185,roach,r\ @U tS,ɹoʊ?
7850,1,road,,,,n.,59.0,185,road,r\ @U d,ɹoʊd
7851,1,roam,,,,v.,60.0,185,roam,r\ @U m,ɹoʊm
7852,1,roan,,,,n.,61.0,185,roan,r\ @U n,ɹoʊn
7853,1,roar,,,,v.,62.0,185,roar,r\ O: r\,ɹOːɹ
7854,1,roaſt,,,,v.,63.0,185,roast,r\ @U s t,ɹoʊst
7855,1,rŏb,,,,v.,64.0,185,rob,r\ A b,ɹɑb
7856,3,rŏʹbbĕry,,,,n.,65.0,185,robbery,r\ A b 3:r i:,ɹɑbɜ:riː
7857,2,rŏʹbbins,,,,n.,66.0,185,robbins,r\ A b i n z,ɹɑbinz
7858,1,rōbe,F.,,,n.,67.0,185,robe,r\ @U b,ɹoʊb
7859,2,robŭʹſt,L.,,,a.,70.0,185,robust,r\ @U b V s t,ɹoʊbʌst
7860,1,rŏck,,,,v.,72.0,185,rock,r\ A k,ɹɑk
7861,2,rŏʹckĕt,,,,n.,73.0,185,rocket,r\ A k @ t,ɹɑkət
7862,2,rŏʹckĕts,,,,n.,2.0,186,rockets,r\ A k @ t s,ɹɑkəts
7863,2,rŏʹcky,,,,a.,3.0,186,rocky,r\ A k i:,ɹɑkiː
7864,1,rŏd,,,,n.,4.0,186,rod,r\ A d,ɹɑd
7865,1,roe,,,,n.,6.0,186,roe,r\ @U,ɹoʊ
7866,2,rōg_ue_,,nbSyll>1 et pas d'accent tonic,2{syll}. Contraire à sa règle de syllabation selon laquelle ce mot devrait faire 1 syllabe et non 2.,n.,8.0,186,rogue,r\ @U g,ɹoʊg
7867,1,roll,,,,v.,11.0,186,roll,r\ @U l,ɹoʊl
7868,2,roʹller,,,,n.,12.0,186,roller,r\ @U l 3:r,ɹoʊlɜ:r
7869,2,rōʹmăn,,,,a.,13.0,186,roman,r\ @U m @ n,ɹoʊmən
7870,2,rŏmăʹnce,,,,n.,14.0,186,romance,r\ @U m { n s,ɹoʊmæns
7871,3,rŏmăʹntic,,,,a.,15.0,186,romantic,r\ @U m { n t i k,ɹoʊmæntik
7872,2,rŏndeauʹ,,,,n.,17.0,186,rondeau,r\ A n d @U,ɹɑndoʊ
7873,1,rood,,,,n.,18.0,186,rood,r\ u d,ɹud
7874,1,roof,,,,n.,19.0,186,roof,r\ u f,ɹuf
7875,1,rook,,,,n.,20.0,186,rook,r\ U k,ɹʊk
7876,1,room,,,,n.,22.0,186,room,r\ u m,ɹum
7877,2,rooʹmy,,,,a.,23.0,186,roomy,r\ u m i:,ɹumiː
7878,1,rooſt,,,,n.,24.0,186,roost,r\ u s t,ɹust
7879,1,root,,,,n.,25.0,186,root,r\ u t,ɹut
7880,1,rōpe,,,,n.,26.0,186,rope,r\ @U p,ɹoʊp
7881,3,rōʹsăry,,,,n.,28.0,186,rosary,r\ @U z 3:r i:,ɹoʊzɜ:riː
7882,2,rōʹſin,,,,n.,33.0,186,rosin,r\ A z @ n,ɹɑzən
7883,1,roſt,,,,v.,34.0,186,rost,r\ A s t,ɹɑst
7884,2,rŏʹſtrum,L.,,,n.,36.0,186,rostrum,r\ A s t r\ @ m,ɹɑstɹəm
7885,2,rōʹſy,,,,a.,37.0,186,rosy,r\ @U z i:,ɹoʊziː
7886,1,rŏt,,,,v.,38.0,186,rot,r\ A t,ɹɑt
7887,4,rotāʹtion,L.,,,n.,39.0,186,rotation,r\ @U t eI S @ n,ɹoʊt?ʃən
7888,1,rōte,,,,n.,40.0,186,rote,r\ @U t,ɹoʊt
7889,2,rŏʹtt_e_n,,,,a.,41.0,186,rotten,r\ A t @ n,ɹɑtən
7890,3,roʹtŭndā,L.,,,n.,42.0,186,rotunda,r\ @U t V n d @,ɹoʊtʌndə
7891,1,rōve,,,,v.,43.0,186,rove,r\ @U v,ɹoʊv
7892,2,rōʹver,,,,n.,44.0,186,rover,r\ @U v 3:r,ɹoʊvɜ:r
7893,1,ro_w_,,,,v.,51.0,186,row,r\ @U,ɹoʊ
7894,2,rȯʹẇer,,,,n.,53.0,186,rower,r\ @U 3:r,ɹoʊɜ:r
7895,2,roʹyal,F.,,,a.,54.0,186,royal,r\ OI @ l,ɹ?əl
7896,3,roʹyaliſt,,,,n.,55.0,186,royalist,r\ OI @ l i s t,ɹ?əlist
7897,3,roʹyălties,,,,n.,56.0,186,royalties,r\ OI @ l t i: z,ɹ?əltiːz
7898,3,roʹyălty,F.,,,n.,57.0,186,royalty,r\ OI @ l t i:,ɹ?əltiː
7899,1,rŭb,,,,n.,58.0,186,rub,r\ V b,ɹʌb
7900,2,rŭʹbb_e_r,,,,n.,59.0,186,rubber,r\ V b 3:r,ɹʌbɜ:r
7901,2,rŭʹbb_e_rs,,,,n.,60.0,186,rubbers,r\ V b 3:r z,ɹʌbɜ:rz
7902,2,rŭʹbbiſh,,,,n.,61.0,186,rubbish,r\ V b i S,ɹʌbiʃ
7903,2,rūʹbric,,,,n.,62.0,186,rubric,r\ u b r\ i k,ɹubɹik
7904,2,rūʹby,L.,,,n.,63.0,186,ruby,r\ u b i:,ɹubiː
7905,2,rŭdd_e_r,,nbSyll>1 et pas d'accent tonic,,n.,65.0,186,rudder,r\ V 4 3:r,ɹʌɾɜ:r
7906,2,rŭʹddle,,,,n.,66.0,186,ruddle,r\ V 4 @ l,ɹʌɾəl
7907,2,rŭʹddy,,,,a.,67.0,186,ruddy,r\ V 4 i:,ɹʌɾiː
7908,1,rūde,,,,a.,68.0,186,rude,r\ u d,ɹud
7909,3,rūdĭments,,nbSyll>1 et pas d'accent tonic,,n.,69.0,186,rudiments,r\ u 4 i m @ n t s,ɹuɾimənts
7910,1,rūe,,,,n.,70.0,186,rue,r\ u,ɹu
7911,2,rū_e_ʹful,,,,a.,71.0,186,rueful,r\ u f @ l,ɹufəl
7912,2,rūĕʹlle,,,,n.,72.0,186,ruelle,r\ u E l,ɹuɛl
7913,1,rŭff,,,,n.,73.0,186,ruff,r\ V f,ɹʌf
7914,2,rŭʹffle,,,,v.,3.0,187,ruffle,r\ V f @ l,ɹʌfəl
7915,2,rŭʹffles,,,,n.,4.0,187,ruffles,r\ V f @ l z,ɹʌfəlz
